Id,Content,Sentiment
9.60E+17,b hey democrats get back to being normal bleeding heart tree hugging liberals really fix daca start establishing url,Positive
9.60E+17,b rt at_user here are some q amp a about the candy system hope it will be helpful to you if you still have other questions please sen ,Positive
9.60E+17,b at_user at_user at_user we know there are some great folks in indiana in fact at_user has been url,Positive
9.60E+17,b rt at_user at_user at_user at_user only reason i am on twitter is to gain insight from those providing original cont ,Positive
9.60E+17,b rt at_user dear hpm physicians nwould a crash course in how to write amp submit comments be helpful if i walked you through how to submit ,Positive
9.60E+17,b rt at_user i am so over x9chelpful senior faculty telling me i need to keep quiet about sexual harassment if i want a career in astronomy ,Positive
9.60E+17,b at_user no one has said police are an incorruptible force chill your roll n nmost cops arent fucktards and url,Positive
9.60E+17,b at_user ah very helpful my lord freiza ,Positive
9.60E+17,b at_user thank you this is helpful ,Positive
9.60E+17,b at_user that would be super helpful lol ,Positive
9.60E+17,b at_user exactly the style of review that is helpful so thanks too many reviewers just can x99t seem to get url,Positive
9.60E+17,b at_user not helpful to me obvs that s what twitter is for nice if it s helpful to you but i imo it s not hel url,Positive
9.60E+17,b rt at_user if you aren x99t already be sure to give this lovely human a subscribe her content is so helpful and inspiring she is so k ,Positive
9.60E+17,b rt at_user rt hi i wrote an 8 pg guide on organizing zines hopefully it s helpful feel free to give feedback d n ndoc gt gt https ,Positive
9.60E+17,b usa apps are a feature of our modern life could they be helpful to your business nurl url,Positive
9.60E+17,b at_user yes which are helpful except they re both of personal experiences and i ve chosen a tv show as i do url,Positive
9.60E+17,b at_user you need to add a backpack or a protable way to carry items itd be helpful just an idea ,Positive
9.60E+17,b at_user i x99m glad your rapey tendencies are patently obvious it x99s very helpful ,Positive
9.60E+17,b rt at_user telling someone with depression to think positively is not a helpful solution its chemical imbalance in the brain not ,Positive
9.60E+17,b at_user you are so much more helpful than that baby ,Positive
9.60E+17,b this was helpful and fairly balanced and fun url,Positive
9.60E+17,b my friend is going through some tough boy drama any helpful things that might help her ,Positive
9.60E+17,b at_user we re glad to hear that the technician was helpful please follow and and dm us so we can investigate ddd ,Positive
9.60E+17,b at_user at_user kelvin to rob thank you let s file that one under not helpful ,Positive
9.60E+17,b rt at_user guys please help me just one rt and like for lomocards please it will be so helpful n n iheartawards bestfanarmy btsarmy h ,Positive
9.60E+17,b rt at_user do you have a feline friend who keeps you awake at night in this weekend x99s at_user dr kyra provides some helpful tips ,Positive
9.60E+17,b rt at_user morning read by conflating dreamers with gang members the president fanned partisan flames in tuesday x99s sotu not hel ,Positive
9.60E+17,b you know i x99ve been chillin with my grandpa the last few days and it x99s been great to be so helpful around the house for him ,Positive
9.60E+17,b hawks 104 farts 100 with chuck caramello irritable bowel syndrome constipation magnanimous magnificent gucci man url,Positive
9.60E+17,b as always at_user has a great piece on pro trump media habits and news cycles really helpful to understand the s url,Positive
9.60E+17,b snapchat filters are very helpful ,Positive
9.60E+17,b rt at_user 48 be helpful when you see a person without a smile give them yours zig ziglar aldubmagkasamasanamuli ,Positive
9.60E+17,b at_user at_user i was expecting hoover like docs this memo is not helpful for them ,Positive
9.60E+17,b at_user we love a helpful sister ,Positive
9.60E+17,b rt at_user at_user at_user more akhs like this pls it x99s not everyday harass women sometimes be helpful ,Positive
9.60E+17,b rt at_user helpful meme for when dealing with idiots url,Positive
9.60E+17,b at_user at_user received my 200 free play money they are truly fantastic esp at_user great guy url,Positive
9.60E+17,b at_user thank you for the information it is most helpful we will forward this report to our subways team for servicing jg ,Positive
9.60E+17,b agentsofshield enoch has been quite helpful ,Positive
9.60E+17,b rt at_user 48 be helpful when you see a person without a smile give them yours zig ziglar aldubmagkasamasanamuli ,Positive
9.60E+17,b at_user thanks i shouldn x99t have let it affect me as much as it did i just am working so hard to be nice to m url,Positive
9.60E+17,b at_user that s what i m trying to say haha yahoo answers is free and just as helpful ,Positive
9.60E+17,b at_user at_user helpful service advisor s ,Positive
9.60E+17,b at_user besides my wife having to leave work for 3 hours to accomodate the technican this afternoon the te url,Positive
9.60E+17,b at_user nice to see a new face on the show hope berenger makes it to next season helpful hint don t be a url,Positive
9.60E+17,b is not x98degree in entire political science as important and helpful if the agenda is to destroy a country url,Positive
9.60E+17,b at_user not helpful to whom ninteresting informative human yes reminds us that not everything black and whi url,Positive
9.60E+17,b joyce brothers was a book contributor of helpful ways to move on xe2 xa6url url,Positive
9.60E+17,b the young nails youtube page is mad helpful ,Positive
9.60E+17,b at_user research cryptos like you would any company you would invest in n naside from that i ve found this c url,Positive
9.60E+17,b at_user katie was so helpful and so nice after a really terrible experience with at_user it was wonderful to receive such great service ,Positive
9.60E+17,b at_user at_user this desperate lunatic president also mentioned that a good terrorist bombing would be he url,Positive
9.60E+17,b rt at_user thinking about setting off on a grand adventure in xenobladechronicles2 on nintendoswitch n nwe can show you a thing or ,Positive
9.60E+17,b sad to hear she s felt this way but very helpful to hear from someone so articulate who has had similar experience url,Positive
9.60E+17,b at_user they were very helpful though they did wake legiana up when i was trying to trap her but it worked out in the end ,Positive
9.60E+17,b a helpful look at what it means to raise boys to be men who model scriptural manhood nurl url,Positive
9.60E+17,b for helpful tips and insights about womenshealth and fitness check out episode 028 of the beyond the food show url,Positive
9.60E+17,b at_user i main mercy and to me it s mighty helpful if there s only three allies on point so you can simult url,Positive
9.60E+17,b rt at_user at_user it would be very helpful if you went on fox news and screamed this for several hours trey ,Positive
9.60E+17,b joyce brothers was a book contributor of helpful ways to move on xe2 xa6url url,Positive
9.60E+17,b technology in the classroom helpful or hindering check out the debate in this at_user article url,Positive
9.60E+17,b my sister recruits too check out this helpful athletic tip surprisingly same goes for technology if you are inte url,Positive
9.60E+17,b helpful grannies built rome in a day after the apocalypse i am britney spears baldness from 2007 ,Positive
9.60E+17,b featurefriday linda one of our billing specialists has recently been recognized for being super knowledgeable an url,Positive
9.60E+17,b rt at_user sad to learn that atari co founder ted dabney has been diagnosed with esophageal cancer from what i ve heard he is decli ,Positive
9.60E+17,b this man was so wonderful amp helpful may he rip julio friends mourn beloved shirley feed employee help his url,Positive
9.60E+17,b at_user at_user j semley article reflects his inner anger and bitterness towards the professor who s url,Positive
9.60E+17,b rt at_user thank you everyone for a great first day of rstudioconf general conference in san diego we hope you found all the sessions h ,Positive
9.60E+17,b rt at_user i wonder if he understand and know how powerful his words can be and how helpful they are namjoon have the power to save li ,Positive
9.60E+17,b rt at_user rt hi i wrote an 8 pg guide on organizing zines hopefully it s helpful feel free to give feedback d n ndoc gt gt https ,Positive
9.60E+17,b here are some helpful tips on how to dress appropriately for your height via url url,Positive
9.60E+17,b surf rt at_user can anybody help him out i live too far south of la to be helpful url,Positive
